28/06/2022 11.15.55 PC01 00   (EDITMAG) - (Mag:29) Salva editor
28/06/2022 11.15.59 PC01 00   (EDITMAG) - (Mag:30) Salva editor
28/06/2022 11.16.05 PC01 00   (EDITMAG) - (Mag:31) Salva editor
28/06/2022 11.16.13 PC01 00   (EDITMAG) - (Mag:6) Salva editor
28/06/2022 11.16.17 PC01 00   (EDITMAG) - (Mag:7) Salva editor
28/06/2022 11.16.20 PC01 00   (EDITMAG) - (Mag:8) Salva editor
28/06/2022 11.16.25 PC01 00   (EDITMAG) - (Mag:8) Salva editor
28/06/2022 11.16.29 PC01 00   (TGVSPEC) - Close del software
28/06/2022 11.17.49 PC01 00   (TGVSPEC) - Start del software
28/06/2022 11.18.13 PC01 00   (EDITMAG) - (Mag:12) Salva editor
28/06/2022 11.18.18 PC01 00   (EDITTGV) - Modifica dati TGV1
28/06/2022 11.18.32 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 11.18.37 PC01 00   (EDITTGV) - Modifica dati TGV1
28/06/2022 11.18.52 PC01 00   (TGVSPEC) - Close del software
28/06/2022 11.22.55 PC01 00   (TGVSPEC) - Start del software
28/06/2022 11.23.57 PC01 00   (RES_MIS) - Reset missione Tgv1
28/06/2022 11.23.57 PC01 00   (RES_CH ) - Reset chiamata Tgv1
28/06/2022 11.24.06 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 11.24.11 PC01 00   (EDITTGV) - Modifica dati TGV1
28/06/2022 11.32.49 PC01 00   (TGVSPEC) - Start del software
28/06/2022 11.38.28 PC01 00   (TGVSPEC) - Start del software
28/06/2022 11.38.48 PC01 00   (RES_MIS) - Reset missione Tgv1
28/06/2022 11.38.48 PC01 00   (RES_CH ) - Reset chiamata Tgv1
28/06/2022 11.38.52 PC01 00   (EDITTGV) - Modifica dati TGV1
28/06/2022 11.38.56 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 11.51.59 PC01 00   (TGVSPEC) - Start del software
28/06/2022 11.52.20 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 11.52.59 PC01 00   (TGVSPEC) - Start del software
28/06/2022 11.53.24 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 11.53.41 PC01 00   (RES_MIS) - Reset missione Tgv1
28/06/2022 11.53.41 PC01 00   (RES_CH ) - Reset chiamata Tgv1
28/06/2022 11.53.44 PC01 00   (EDITTGV) - Modifica dati TGV1
28/06/2022 11.53.52 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 11.54.04 PC01 00   (RES_MIS) - Reset missione Tgv1
28/06/2022 11.54.04 PC01 00   (RES_CH ) - Reset chiamata Tgv1
28/06/2022 14.00.58 PC01 00   (TGVSPEC) - Start del software
28/06/2022 14.02.08 PC01 00   (TGVSPEC) - Close del software
28/06/2022 14.08.29 PC01 00   (TGVSPEC) - Start del software
28/06/2022 14.54.18 PC01 00   (TGVSPEC) - Close del software
28/06/2022 14.58.49 PC01 00   (TGVSPEC) - Start del software
28/06/2022 14.59.26 PC01 00   (TGVSPEC) - Close del software
28/06/2022 15.00.13 PC01 00   (TGVSPEC) - Start del software
28/06/2022 15.02.15 PC01 00   (TGVSPEC) - Start del software
28/06/2022 15.02.52 PC01 00   (TGVSPEC) - Close del software
28/06/2022 15.03.27 PC01 00   (TGVSPEC) - Start del software
28/06/2022 15.04.24 PC01 00   (TGVSPEC) - Close del software
28/06/2022 15.05.33 PC01 00   (TGVSPEC) - Start del software
28/06/2022 15.05.57 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 15.06.01 PC01 00   (EDITTGV) - Modifica dati TGV1
28/06/2022 15.06.11 PC01 00   (TGVSPEC) - Close del software
28/06/2022 15.10.47 PC01 00   (TGVSPEC) - Start del software
28/06/2022 15.12.44 PC01 00   (TGVSPEC) - Close del software
28/06/2022 15.13.01 PC01 00   (TGVSPEC) - Start del software
28/06/2022 15.13.21 PC01 00   (RES_MIS) - Reset missione Tgv1
28/06/2022 15.13.21 PC01 00   (RES_CH ) - Reset chiamata Tgv1
28/06/2022 15.13.30 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 15.13.35 PC01 00   (EDITTGV) - Modifica dati TGV1
28/06/2022 15.13.54 PC01 00   (RES_MIS) - Reset missione Tgv1
28/06/2022 15.13.54 PC01 00   (RES_CH ) - Reset chiamata Tgv1
28/06/2022 15.13.58 PC01 00   (EDITTGV) - Modifica dati TGV1
28/06/2022 15.14.04 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 15.15.17 PC01 00   (TGVSPEC) - Close del software
28/06/2022 15.15.34 PC01 00   (TGVSPEC) - Start del software
28/06/2022 15.15.55 PC01 00   (RES_MIS) - Reset missione Tgv1
28/06/2022 15.15.55 PC01 00   (RES_CH ) - Reset chiamata Tgv1
28/06/2022 15.16.10 PC01 00   (EDITTGV) - Modifica dati TGV1
28/06/2022 15.16.17 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 15.16.27 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 15.18.02 PC01 00   (TGVSPEC) - Start del software
28/06/2022 15.18.32 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 15.20.40 PC01 00   (RES_MIS) - Reset missione Tgv1
28/06/2022 15.20.40 PC01 00   (RES_CH ) - Reset chiamata Tgv1
28/06/2022 15.20.43 PC01 00   (EDITTGV) - Modifica dati TGV1
28/06/2022 15.20.58 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 15.22.08 PC01 00   (RES_MIS) - Reset missione Tgv1
28/06/2022 15.22.08 PC01 00   (RES_CH ) - Reset chiamata Tgv1
28/06/2022 15.22.11 PC01 00   (EDITTGV) - Modifica dati TGV1
28/06/2022 15.22.12 PC01 00   (EDITTGV) - Modifica dati TGV1
28/06/2022 15.22.12 PC01 00   (EDITTGV) - Modifica dati TGV1
28/06/2022 15.22.20 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 15.25.27 PC01 00   (TGVSPEC) - Start del software
28/06/2022 15.25.50 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 15.26.18 PC01 00   (TGVSPEC) - Close del software
28/06/2022 15.26.46 PC01 00   (TGVSPEC) - Start del software
28/06/2022 15.27.03 PC01 00   (RES_MIS) - Reset missione Tgv1
28/06/2022 15.27.03 PC01 00   (RES_CH ) - Reset chiamata Tgv1
28/06/2022 15.27.06 PC01 00   (EDITTGV) - Modifica dati TGV1
28/06/2022 15.27.11 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 15.27.46 PC01 00   (TGVSPEC) - Close del software
28/06/2022 15.28.17 PC01 00   (TGVSPEC) - Start del software
28/06/2022 15.28.29 PC01 00   (TGVSPEC) - Close del software
28/06/2022 15.28.44 PC01 00   (TGVSPEC) - Start del software
28/06/2022 15.28.58 PC01 00   (RES_MIS) - Reset missione Tgv1
28/06/2022 15.28.58 PC01 00   (RES_CH ) - Reset chiamata Tgv1
28/06/2022 15.29.04 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 15.30.23 PC01 00   (TGVSPEC) - Close del software
28/06/2022 15.31.55 PC01 00   (TGVSPEC) - Start del software
28/06/2022 15.32.15 PC01 00   (RES_MIS) - Reset missione Tgv1
28/06/2022 15.32.15 PC01 00   (RES_CH ) - Reset chiamata Tgv1
28/06/2022 15.32.25 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 15.32.49 PC01 00   (TGVSPEC) - Close del software
28/06/2022 15.33.07 PC01 00   (TGVSPEC) - Start del software
28/06/2022 15.33.26 PC01 00   (RES_MIS) - Reset missione Tgv1
28/06/2022 15.33.26 PC01 00   (RES_CH ) - Reset chiamata Tgv1
28/06/2022 15.33.32 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 15.34.52 PC01 00   (RES_MIS) - Reset missione Tgv1
28/06/2022 15.34.52 PC01 00   (RES_CH ) - Reset chiamata Tgv1
28/06/2022 15.35.15 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 15.36.19 PC01 00   (TGVSPEC) - Start del software
28/06/2022 15.36.40 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 15.37.21 PC01 00   (TGVSPEC) - Close del software
28/06/2022 15.39.03 PC01 00   (TGVSPEC) - Start del software
28/06/2022 15.41.19 PC01 00   (RES_MIS) - Reset missione Tgv1
28/06/2022 15.41.19 PC01 00   (RES_CH ) - Reset chiamata Tgv1
28/06/2022 15.41.26 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 15.48.07 PC01 00   (TGVSPEC) - Start del software
28/06/2022 15.48.33 PC01 00   (TGVSPEC) - Close del software
28/06/2022 15.48.58 PC01 00   (TGVSPEC) - Start del software
28/06/2022 15.49.17 PC01 00   (RES_MIS) - Reset missione Tgv1
28/06/2022 15.49.17 PC01 00   (RES_CH ) - Reset chiamata Tgv1
28/06/2022 15.49.23 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 15.50.28 PC01 00   (RES_MIS) - Reset missione Tgv1
28/06/2022 15.50.28 PC01 00   (RES_CH ) - Reset chiamata Tgv1
28/06/2022 15.53.26 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 15.55.21 PC01 00   (TGVSPEC) - Start del software
28/06/2022 15.55.45 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 15.56.07 PC01 00   (RES_MIS) - Reset missione Tgv1
28/06/2022 15.56.07 PC01 00   (RES_CH ) - Reset chiamata Tgv1
28/06/2022 15.56.14 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 15.56.23 PC01 00   (RES_MIS) - Reset missione Tgv1
28/06/2022 15.56.23 PC01 00   (RES_CH ) - Reset chiamata Tgv1
28/06/2022 15.56.29 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 15.56.56 PC01 00   (TGVSPEC) - Start del software
28/06/2022 16.00.07 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 16.00.28 PC01 00   (RES_MIS) - Reset missione Tgv1
28/06/2022 16.00.28 PC01 00   (RES_CH ) - Reset chiamata Tgv1
28/06/2022 16.01.24 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 16.05.31 PC01 00   (TGVSPEC) - Start del software
28/06/2022 16.05.50 PC01 00   (RES_MIS) - Reset missione Tgv1
28/06/2022 16.05.50 PC01 00   (RES_CH ) - Reset chiamata Tgv1
28/06/2022 16.05.56 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 16.07.14 PC01 00   (TGVSPEC) - Start del software
28/06/2022 16.07.35 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 16.07.55 PC01 00   (RES_MIS) - Reset missione Tgv1
28/06/2022 16.07.55 PC01 00   (RES_CH ) - Reset chiamata Tgv1
28/06/2022 16.08.02 PC01 00   (EDITNOD) - (Nodo:215) Salvataggio Editor Nodi
28/06/2022 16.08.07 PC01 00   (EDITTGV) - Modifica dati TGV1
28/06/2022 16.08.14 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 16.15.09 PC01 00   (EDITNOD) - (Nodo:215) Salvataggio Editor Nodi
28/06/2022 16.15.12 PC01 00   (RES_MIS) - Reset missione Tgv1
28/06/2022 16.15.12 PC01 00   (RES_CH ) - Reset chiamata Tgv1
28/06/2022 16.15.15 PC01 00   (EDITTGV) - Modifica dati TGV1
28/06/2022 16.15.20 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 16.15.35 PC01 00   (TGVSPEC) - Close del software
28/06/2022 16.42.28 PC01 00   (TGVSPEC) - Start del software
28/06/2022 16.42.44 PC01 00   (RES_MIS) - Reset missione Tgv1
28/06/2022 16.42.44 PC01 00   (RES_CH ) - Reset chiamata Tgv1
28/06/2022 16.42.50 PC01 00   (EDITTGV) - Modifica dati TGV1
28/06/2022 16.42.53 PC01 00   (EDITTGV) - Modifica dati TGV1
28/06/2022 16.43.14 PC01 00   (COM01  ) - Abilita/Disabilita comunicazione
28/06/2022 16.43.57 PC01 00   (TGVSPEC) - Close del software
28/06/2022 16.46.56 PC01 00   (TGVSPEC) - Start del software
28/06/2022 16.47.18 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 16.50.49 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 16.53.14 PC01 00   (RES_MIS) - Reset missione Tgv1
28/06/2022 16.53.14 PC01 00   (RES_CH ) - Reset chiamata Tgv1
28/06/2022 16.53.24 PC01 00   (EDITTGV) - Modifica dati TGV1
28/06/2022 16.53.26 PC01 00   (EDITTGV) - Modifica dati TGV1
28/06/2022 16.53.31 PC01 00   (EDITTGV) - Modifica dati TGV1
28/06/2022 16.53.47 PC01 00   (RES_MIS) - Reset missione Tgv1
28/06/2022 16.53.47 PC01 00   (RES_CH ) - Reset chiamata Tgv1
28/06/2022 16.54.21 PC01 00   (TGVSPEC) - Start del software
28/06/2022 16.54.37 PC01 00   (EDITTGV) - Modifica dati TGV1
28/06/2022 16.55.36 PC01 00   (TGVSPEC) - Close del software
28/06/2022 16.58.02 PC01 00   (TGVSPEC) - Start del software
28/06/2022 16.58.17 PC01 00   (TGVSPEC) - Close del software
28/06/2022 16.59.12 PC01 00   (TGVSPEC) - Start del software
28/06/2022 16.59.56 PC01 00   (RES_MIS) - Reset missione Tgv1
28/06/2022 16.59.56 PC01 00   (RES_CH ) - Reset chiamata Tgv1
28/06/2022 17.00.05 PC01 00   (EDITTGV) - Modifica dati TGV1
28/06/2022 17.00.09 PC01 00   (TGVSPEC) - Close del software
28/06/2022 17.01.10 PC01 00   (TGVSPEC) - Start del software
28/06/2022 17.01.23 PC01 00   (TGVSPEC) - Close del software
28/06/2022 17.01.33 PC01 00   (TGVSPEC) - Start del software
28/06/2022 17.01.55 PC01 00   (EDITTGV) - Modifica dati TGV1
28/06/2022 17.02.47 PC01 00   (EDITTGV) - Modifica dati TGV1
28/06/2022 17.03.40 PC01 00   (EDITTGV) - Modifica dati TGV1
28/06/2022 17.08.14 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 17.08.49 PC01 00   (RES_MIS) - Reset missione Tgv1
28/06/2022 17.08.49 PC01 00   (RES_CH ) - Reset chiamata Tgv1
28/06/2022 17.09.12 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 17.09.30 PC01 00   (RES_MIS) - Reset missione Tgv1
28/06/2022 17.09.30 PC01 00   (RES_CH ) - Reset chiamata Tgv1
28/06/2022 17.09.35 PC01 00   (RES_MIS) - Reset missione Tgv1
28/06/2022 17.09.35 PC01 00   (RES_CH ) - Reset chiamata Tgv1
28/06/2022 17.10.11 PC01 00   (RES_MIS) - Reset missione Tgv1
28/06/2022 17.10.11 PC01 00   (RES_CH ) - Reset chiamata Tgv1
28/06/2022 17.10.22 PC01 00   (EDITTGV) - Modifica dati TGV1
28/06/2022 17.10.33 PC01 00   (EDITTGV) - Modifica dati TGV1
28/06/2022 17.10.54 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 17.11.36 PC01 00   (RES_MIS) - Reset missione Tgv1
28/06/2022 17.11.36 PC01 00   (RES_CH ) - Reset chiamata Tgv1
28/06/2022 17.11.45 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 17.12.28 PC01 00   (RES_MIS) - Reset missione Tgv1
28/06/2022 17.12.28 PC01 00   (RES_CH ) - Reset chiamata Tgv1
28/06/2022 17.12.56 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 17.16.07 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 17.16.24 PC01 00   (RES_MIS) - Reset missione Tgv1
28/06/2022 17.16.24 PC01 00   (RES_CH ) - Reset chiamata Tgv1
28/06/2022 17.23.11 PC01 00   (TGVSPEC) - Start del software
28/06/2022 17.27.08 PC01 00   (TGVSPEC) - Start del software
28/06/2022 17.30.29 PC01 00   (EDITTGV) - Modifica dati TGV1
28/06/2022 17.30.39 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 17.30.47 PC01 00   (RES_MIS) - Reset missione Tgv1
28/06/2022 17.30.47 PC01 00   (RES_CH ) - Reset chiamata Tgv1
28/06/2022 17.32.55 PC01 00   (TGVSPEC) - Start del software
28/06/2022 17.33.12 PC01 00   (EDITTGV) - Modifica dati TGV1
28/06/2022 17.33.17 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 17.33.23 PC01 00   (RES_MIS) - Reset missione Tgv1
28/06/2022 17.33.23 PC01 00   (RES_CH ) - Reset chiamata Tgv1
28/06/2022 17.33.41 PC01 00   (EDITTGV) - Modifica dati TGV1
28/06/2022 17.33.46 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 17.34.11 PC01 00   (RES_MIS) - Reset missione Tgv1
28/06/2022 17.34.11 PC01 00   (RES_CH ) - Reset chiamata Tgv1
28/06/2022 17.35.58 PC01 00   (TGVSPEC) - Start del software
28/06/2022 17.36.45 PC01 00   (EDITTGV) - Modifica dati TGV1
28/06/2022 17.36.50 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 17.36.58 PC01 00   (RES_MIS) - Reset missione Tgv1
28/06/2022 17.36.58 PC01 00   (RES_CH ) - Reset chiamata Tgv1
28/06/2022 17.39.21 PC01 00   (EDITTGV) - Modifica dati TGV1
28/06/2022 17.39.30 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 17.39.37 PC01 00   (RES_MIS) - Reset missione Tgv1
28/06/2022 17.39.37 PC01 00   (RES_CH ) - Reset chiamata Tgv1
28/06/2022 17.39.59 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 17.40.21 PC01 00   (RES_MIS) - Reset missione Tgv1
28/06/2022 17.40.21 PC01 00   (RES_CH ) - Reset chiamata Tgv1
28/06/2022 17.40.28 PC01 00   (EDITTGV) - Modifica dati TGV1
28/06/2022 17.40.35 PC01 00   (SEMIAUT) - Missioni in semiautomatico
28/06/2022 17.41.33 PC01 00   (TGVSPEC) - Close del software
01/07/2022 11.32.48 PC01 00   (TGVSPEC) - Start del software
01/07/2022 11.36.26 PC01 00   (TGVSPEC) - Close del software
01/07/2022 11.37.27 PC01 00   (TGVSPEC) - Start del software
01/07/2022 11.37.56 PC01 00   (SEMIAUT) - Missioni in semiautomatico
01/07/2022 11.38.28 PC01 00   (EDITBAI) - (Bai:1) Salva editor
01/07/2022 11.38.38 PC01 00   (EDITBAI) - (Bai:1) Salva editor
01/07/2022 11.38.42 PC01 00   (EDITBAI) - (Bai:1) Salva editor
01/07/2022 11.38.52 PC01 00   (TGVSPEC) - Close del software
01/07/2022 11.40.18 PC01 00   (TGVSPEC) - Start del software
01/07/2022 11.40.41 PC01 00   (EDITTGV) - Modifica dati TGV2
01/07/2022 11.41.19 PC01 00   (SEMIAUT) - Missioni in semiautomatico
01/07/2022 11.42.06 PC01 00   (COM01  ) - Abilita/Disabilita comunicazione
01/07/2022 11.42.21 PC01 00   (SEMIAUT) - Missioni in semiautomatico
01/07/2022 11.42.28 PC01 00   (COM01  ) - Abilita/Disabilita comunicazione
01/07/2022 11.43.04 PC01 00   (SEMIAUT) - Missioni in semiautomatico
01/07/2022 11.43.16 PC01 00   (SEMIAUT) - Missioni in semiautomatico
01/07/2022 11.44.15 PC01 00   (SEMIAUT) - Missioni in semiautomatico
01/07/2022 11.44.23 PC01 00   (SEMIAUT) - Missioni in semiautomatico
01/07/2022 11.53.14 PC01 00   (SEMIAUT) - Missioni in semiautomatico
01/07/2022 11.53.26 PC01 00   (SEMIAUT) - Missioni in semiautomatico
01/07/2022 11.54.14 PC01 00   (TGVSPEC) - Close del software
01/07/2022 11.57.21 PC01 00   (TGVSPEC) - Start del software
01/07/2022 11.57.54 PC01 00   (TGVSPEC) - Close del software
01/07/2022 12.05.27 PC01 00   (TGVSPEC) - Start del software
01/07/2022 12.05.54 PC01 00   (SEMIAUT) - Missioni in semiautomatico
01/07/2022 12.06.06 PC01 00   (SEMIAUT) - Missioni in semiautomatico
01/07/2022 12.06.54 PC01 00   (SEMIAUT) - Missioni in semiautomatico
01/07/2022 12.07.06 PC01 00   (SEMIAUT) - Missioni in semiautomatico
01/07/2022 12.08.04 PC01 00   (SEMIAUT) - Missioni in semiautomatico
01/07/2022 12.08.11 PC01 00   (RES_MIS) - Reset missione Tgv1
01/07/2022 12.08.11 PC01 00   (RES_CH ) - Reset chiamata Tgv1
01/07/2022 12.08.27 PC01 00   (SEMIAUT) - Missioni in semiautomatico
01/07/2022 14.43.54 PC01 00   (TGVSPEC) - Close del software
01/07/2022 16.50.11 PC01 00   (TGVSPEC) - Start del software
01/07/2022 16.50.31 PC01 00   (SEMIAUT) - Missioni in semiautomatico
01/07/2022 16.54.59 PC01 00   (SEMIAUT) - Missioni in semiautomatico
01/07/2022 16.56.06 PC01 00   (SEMIAUT) - Missioni in semiautomatico
01/07/2022 17.00.09 PC01 00   (SEMIAUT) - Missioni in semiautomatico
01/07/2022 17.01.31 PC01 00   (SEMIAUT) - Missioni in semiautomatico
01/07/2022 17.02.19 PC01 00   (SEMIAUT) - Missioni in semiautomatico
01/07/2022 17.02.51 PC01 00   (SEMIAUT) - Missioni in semiautomatico
01/07/2022 17.03.28 PC01 00   (TGVSPEC) - Close del software
04/07/2022 10.46.49 PC01 00   (TGVSPEC) - Start del software
04/07/2022 11.12.01 PC01 00   (TGVSPEC) - Start del software
04/07/2022 11.12.48 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 11.13.09 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 11.14.09 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 11.52.38 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 11.53.26 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 11.53.37 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 11.53.49 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 12.26.38 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 12.27.32 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 14.05.20 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 14.13.31 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 14.14.40 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 14.15.27 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 14.16.09 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 14.17.06 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 14.17.28 PC01 00   (RES_MIS) - Reset missione Tgv1
04/07/2022 14.17.28 PC01 00   (RES_CH ) - Reset chiamata Tgv1
04/07/2022 14.23.00 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 14.23.31 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 14.24.25 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 14.37.20 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 14.38.10 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 14.39.42 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 14.42.32 PC01 00   (TGVSPEC) - Close del software
04/07/2022 14.42.50 PC01 00   (TGVSPEC) - Start del software
04/07/2022 14.43.21 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 15.12.13 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 15.17.43 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 15.20.33 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 15.26.07 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 15.28.36 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 15.40.46 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 15.41.40 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 16.02.09 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 16.04.30 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 16.04.38 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 16.05.49 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 16.05.57 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 16.37.14 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 16.43.05 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 16.54.23 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 16.56.22 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 16.57.40 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 17.00.36 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 17.02.36 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 17.04.29 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 17.06.40 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 17.07.38 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 17.08.33 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 17.09.14 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 17.09.24 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 17.10.01 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 17.18.05 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 17.18.13 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 17.19.00 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 17.19.09 PC01 00   (SEMIAUT) - Missioni in semiautomatico
04/07/2022 17.46.19 PC01 00   (TGVSPEC) - Close del software
05/07/2022 14.12.23 PC01 00   (TGVSPEC) - Start del software
05/07/2022 14.12.44 PC01 00   (SEMIAUT) - Missioni in semiautomatico
05/07/2022 14.13.32 PC01 00   (SEMIAUT) - Missioni in semiautomatico
05/07/2022 14.14.07 PC01 00   (TGVSPEC) - Close del software
05/07/2022 14.19.19 PC01 00   (TGVSPEC) - Start del software
05/07/2022 14.19.40 PC01 00   (SEMIAUT) - Missioni in semiautomatico
05/07/2022 14.20.22 PC01 00   (SEMIAUT) - Missioni in semiautomatico
05/07/2022 14.20.29 PC01 00   (SEMIAUT) - Missioni in semiautomatico
05/07/2022 14.21.23 PC01 00   (SEMIAUT) - Missioni in semiautomatico
05/07/2022 14.21.36 PC01 00   (SEMIAUT) - Missioni in semiautomatico
05/07/2022 14.22.04 PC01 00   (SEMIAUT) - Missioni in semiautomatico
05/07/2022 14.22.13 PC01 00   (SEMIAUT) - Missioni in semiautomatico
05/07/2022 14.22.59 PC01 00   (TGVSPEC) - Close del software
05/07/2022 16.38.48 PC01 00   (TGVSPEC) - Start del software
05/07/2022 16.39.00 PC01 00   (TGVSPEC) - Close del software
05/07/2022 16.47.32 PC01 00   (TGVSPEC) - Start del software
05/07/2022 16.47.43 PC01 00   (TGVSPEC) - Close del software
